timestamp,day,day_id,month,hour,logPR,PR,x_T,z_wind,T_module_C,wind_ms,G_POA_Wm2,P_DC_kW,expected_P_DC_kW,power_ratio
2016-06-01 10:00:00,2016-06-01 00:00:00,1,6,10,-0.12871320213123,0.879226089558193,3.322,-0.649259701224039,58.22,1.275,925,220.4,250.675,0.879226089558193
2016-06-01 10:07:00,2016-06-01 00:00:00,1,6,10.1166666666667,-0.141172155648854,0.868339809225907,3.418,-1.08054427908972,59.18,0.87,906,213.2,245.526,0.868339809225907
2016-06-01 10:12:00,2016-06-01 00:00:00,1,6,10.2,-0.134383302373618,0.874254896395118,3.536,-1.14443829062538,60.36,0.81,910,215.6,246.61,0.874254896395118
2016-06-01 10:21:00,2016-06-01 00:00:00,1,6,10.35,-0.129892610426037,0.878189734278295,3.359,0.135571740472274,58.59,2.012,945,224.9,256.095,0.878189734278295
2016-06-01 10:29:00,2016-06-01 00:00:00,1,6,10.4833333333333,-0.13894310455319,0.870277541879288,3.58,-0.508692875845595,60.8,1.407,982,231.6,266.122,0.870277541879288
2016-06-01 10:37:00,2016-06-01 00:00:00,1,6,10.6166666666667,-0.15667538944137,0.854981549815498,3.298,-0.500173674307507,57.98,1.415,1000,231.7,271,0.854981549815498
2016-06-01 10:50:00,2016-06-01 00:00:00,1,6,10.8333333333333,-0.162684383435416,0.84985937578674,3.752,-0.947431755057102,62.52,0.995,1026,236.3,278.046,0.84985937578674
2016-06-01 11:04:00,2016-06-01 00:00:00,1,6,11.0666666666667,-0.154734669541678,0.856642440663757,3.711,-0.386229353735587,62.11,1.522,986,228.9,267.206,0.856642440663757
2016-06-01 11:23:00,2016-06-01 00:00:00,1,6,11.3833333333333,-0.163878791930444,0.848844902497084,2.522,-0.817513931601268,50.22,1.117,1082,248.9,293.222,0.848844902497084
2016-06-01 11:28:00,2016-06-01 00:00:00,1,6,11.4666666666667,-0.152909260068002,0.85820759197691,3.236,-0.319140641623148,57.36,1.585,1010,234.9,273.71,0.85820759197691
2016-06-01 13:15:00,2016-06-01 00:00:00,1,6,13.25,-0.161363520890938,0.850982664896232,3.591,-1.1465680910099,60.91,0.808,1006,232,272.626,0.850982664896232
2016-06-01 13:53:00,2016-06-01 00:00:00,1,6,13.8833333333333,-0.106851123894386,0.898659451951293,2.321,-1.1955534998539,48.21,0.762,967,235.5,262.057,0.898659451951293
2016-06-01 14:56:00,2016-06-01 00:00:00,1,6,14.9333333333333,-0.153729367574385,0.857504058014868,1.882,-1.00813106601598,43.82,0.938,719.5,167.2,194.9845,0.857504058014868
2016-06-02 11:17:00,2016-06-02 00:00:00,2,6,11.2833333333333,0.00914700138247438,1.00918896304316,1.863,-0.824968232947094,43.63,1.11,607.7,166.2,164.6867,1.00918896304316
2016-06-02 11:38:00,2016-06-02 00:00:00,2,6,11.6333333333333,-0.156184076632625,0.855401716410326,3.121,-1.09864758235816,56.21,0.853,1053,244.1,285.363,0.855401716410326
2016-06-02 11:44:00,2016-06-02 00:00:00,2,6,11.7333333333333,-0.108759935538149,0.896945716445116,3.294,-1.04327277236059,57.94,0.905,996,242.1,269.916,0.896945716445116
2016-06-02 11:59:00,2016-06-02 00:00:00,2,6,11.9833333333333,-0.14745538394097,0.862900936701675,3.369,-0.40113795642724,58.69,1.508,1040,243.2,281.84,0.862900936701675
2016-06-02 12:11:00,2016-06-02 00:00:00,2,6,12.1833333333333,-0.20452738473024,0.815032422168882,3.225,-1.2583826111973,57.25,0.703,1030,227.5,279.13,0.815032422168882
2016-06-02 12:16:00,2016-06-02 00:00:00,2,6,12.2666666666667,-0.160700610690991,0.851546977008232,3.419,-0.205196321051227,59.19,1.692,1092,252,295.932,0.851546977008232
2016-06-02 12:34:00,2016-06-02 00:00:00,2,6,12.5666666666667,-0.141033911979324,0.868459860005472,3.11,-1.27968061504252,56.1,0.683,1106,260.3,299.726,0.868459860005472
2016-06-02 12:39:00,2016-06-02 00:00:00,2,6,12.65,-0.137860215977233,0.871220465936003,3.443,0.362395481423854,59.43,2.225,1072,253.1,290.512,0.871220465936003
2016-06-02 12:56:00,2016-06-02 00:00:00,2,6,12.9333333333333,-0.0962485604029712,0.908238235947949,2.813,-1.26903161311991,53.13,0.693,795.1,195.7,215.4721,0.908238235947949
2016-06-02 13:06:00,2016-06-02 00:00:00,2,6,13.1,-0.518361261954482,0.595495610128515,3.137,-0.944237054480319,56.37,0.998,1015,163.8,275.065,0.595495610128515
2016-06-02 13:13:00,2016-06-02 00:00:00,2,6,13.2166666666667,-0.120565478753348,0.886419043831157,3.125,-0.434149862387329,56.25,1.477,1002,240.7,271.542,0.886419043831157
2016-06-02 13:18:00,2016-06-02 00:00:00,2,6,13.3,-0.126337644772494,0.881317224387197,3.32,-1.07521977812841,58.2,0.875,963,230,260.973,0.881317224387197
2016-06-02 13:23:00,2016-06-02 00:00:00,2,6,13.3833333333333,-0.108020004729025,0.897609639813212,3.279,-1.35954812946209,57.79,0.608,904,219.9,244.984,0.897609639813212
2016-06-02 13:28:00,2016-06-02 00:00:00,2,6,13.4666666666667,-0.122962865489515,0.884296499868764,3.389,-0.420306159887937,58.89,1.49,956,229.1,259.076,0.884296499868764
2016-06-02 13:33:00,2016-06-02 00:00:00,2,6,13.55,-0.115577496747014,0.890851531466134,3.203,0.0141731185545266,57.03,1.898,915,220.9,247.965,0.890851531466134
2016-06-02 13:40:00,2016-06-02 00:00:00,2,6,13.6666666666667,-0.221908918500941,0.800988316228895,3.235,-0.567262386419947,57.35,1.352,914,198.4,247.694,0.800988316228895
2016-06-02 13:45:00,2016-06-02 00:00:00,2,6,13.75,-0.154472384616876,0.856867154530131,3.437,-0.939977453711276,59.37,1.002,891,206.9,241.461,0.856867154530131
2016-06-02 13:54:00,2016-06-02 00:00:00,2,6,13.9,-0.146102735847849,0.864068927770617,3.093,-0.954886056402929,55.93,0.988,1045,244.7,283.195,0.864068927770617
2016-06-02 14:02:00,2016-06-02 00:00:00,2,6,14.0333333333333,-0.12147989753771,0.885608856088561,3.165,-1.32334152292521,56.65,0.642,985,236.4,266.935,0.885608856088561
2016-06-02 14:07:00,2016-06-02 00:00:00,2,6,14.1166666666667,-0.13227414266859,0.876100785547733,3.357,-0.0827327989412189,58.57,1.807,978,232.2,265.038,0.876100785547733
2016-06-02 14:20:00,2016-06-02 00:00:00,2,6,14.3333333333333,-0.114005223121004,0.892253295523309,2.965,-0.812189430639963,54.65,1.122,933,225.6,252.843,0.892253295523309
2016-06-02 14:27:00,2016-06-02 00:00:00,2,6,14.45,-0.0891786336020988,0.914682166009756,2.955,0.354941180078027,54.55,2.218,766.1,189.9,207.6131,0.914682166009756
2016-06-02 14:32:00,2016-06-02 00:00:00,2,6,14.5333333333333,-0.0874441627018135,0.91627003226554,2.972,0.0194976195158314,54.72,1.903,828,205.6,224.388,0.91627003226554
2016-06-02 14:37:00,2016-06-02 00:00:00,2,6,14.6166666666667,-0.0961257530042978,0.90834978117223,3.097,0.136636640664535,55.97,2.013,860,211.7,233.06,0.90834978117223
2016-06-02 14:50:00,2016-06-02 00:00:00,2,6,14.8333333333333,-0.0745294365848175,0.928180151203093,2.484,-0.00180038432938742,49.84,1.883,797.1,200.5,216.0141,0.928180151203093
2016-06-03 10:01:00,2016-06-03 00:00:00,3,6,10.0166666666667,-0.116794647477704,0.88976789048466,1.75,-1.01984496813085,42.5,0.927,834,201.1,226.014,0.88976789048466
2016-06-03 10:22:00,2016-06-03 00:00:00,3,6,10.3666666666667,0.00318216615820187,1.00318723462374,2.287,-0.560872985266381,47.87,1.358,610.6,166,165.4726,1.00318723462374
2016-06-03 11:55:00,2016-06-03 00:00:00,3,6,11.9166666666667,-0.0593364907091817,0.942389610451267,1.735,-0.351087647390976,42.35,1.555,621.8,158.8,168.5078,0.942389610451267
2016-06-03 12:28:00,2016-06-03 00:00:00,3,6,12.4666666666667,-0.196727368097022,0.821414546599292,2.682,0.247386260659673,51.82,2.117,1137,253.1,308.127,0.821414546599292
2016-06-03 13:16:00,2016-06-03 00:00:00,3,6,13.2666666666667,-0.0369657479226595,0.963709143823874,1.9,-1.15508729254799,44,0.8,750.1,195.9,203.2771,0.963709143823874
2016-06-03 13:39:00,2016-06-03 00:00:00,3,6,13.65,-0.00486703123739238,0.995144793567464,2.431,-0.75255501987335,49.31,1.178,737.9,199,199.9709,0.995144793567464
2016-06-03 14:01:00,2016-06-03 00:00:00,3,6,14.0166666666667,-0.0905101994604661,0.913465017003111,2.282,-0.961275457556494,47.82,0.982,612,151.5,165.852,0.913465017003111
2016-06-03 14:13:00,2016-06-03 00:00:00,3,6,14.2166666666667,-0.0941100477252434,0.910182593205242,2.895,-0.617312695456211,53.95,1.305,928,228.9,251.488,0.910182593205242
2016-06-03 14:22:00,2016-06-03 00:00:00,3,6,14.3666666666667,-0.182220756710958,0.833417337636247,2.846,-0.986833062170757,53.46,0.958,779.7,176.1,211.2987,0.833417337636247
2016-06-03 14:28:00,2016-06-03 00:00:00,3,6,14.4666666666667,-0.0992312619605877,0.905533268407745,2.932,-0.524666378729509,54.32,1.392,826,202.7,223.846,0.905533268407745
2016-06-04 11:45:00,2016-06-04 00:00:00,4,6,11.75,-0.0649487379130894,0.937115500642387,1.474,-0.370255850851673,39.74,1.537,637.9,162,172.8709,0.937115500642387
2016-06-04 12:35:00,2016-06-04 00:00:00,4,6,12.5833333333333,-0.036748410401886,0.963918616742277,1.975,-0.217975123358358,44.75,1.68,802,209.5,217.342,0.963918616742277
2016-06-04 13:07:00,2016-06-04 00:00:00,4,6,13.1166666666667,-0.14751287951588,0.862851325142465,2.394,-0.670557705069258,48.94,1.255,801,187.3,217.071,0.862851325142465
2016-06-04 14:06:00,2016-06-04 00:00:00,4,6,14.1,-0.0338657415106955,0.966701283779305,1.952,-0.364931349890368,44.52,1.542,668,175,181.028,0.966701283779305
2016-06-04 14:17:00,2016-06-04 00:00:00,4,6,14.2833333333333,-0.106824386708011,0.898683479897766,2.631,-0.292518136816624,51.31,1.61,937,228.2,253.927,0.898683479897766
2016-06-04 14:52:00,2016-06-04 00:00:00,4,6,14.8666666666667,-0.136465295481117,0.872436597226608,1.749,-0.646065000647256,42.49,1.278,818,193.4,221.678,0.872436597226608
2016-06-05 10:09:00,2016-06-05 00:00:00,5,6,10.15,-0.0908794570889926,0.91312777534555,1.211,0.360265681039332,37.11,2.223,944,233.6,255.824,0.91312777534555
2016-06-05 10:26:00,2016-06-05 00:00:00,5,6,10.4333333333333,-0.0659593669915251,0.936168902877767,1.99,0.0823267308592268,44.9,1.962,959,243.3,259.889,0.936168902877767
2016-06-05 10:51:00,2016-06-05 00:00:00,5,6,10.85,-0.0348695579912858,0.965731379982991,1.439,0.375174283730985,39.39,2.237,633.9,165.9,171.7869,0.965731379982991
2016-06-05 11:47:00,2016-06-05 00:00:00,5,6,11.7833333333333,-0.0859103224460642,0.917676522516098,1.346,0.767057554483011,38.46,2.605,687.2,170.9,186.2312,0.917676522516098
2016-06-05 12:31:00,2016-06-05 00:00:00,5,6,12.5166666666667,-0.0530542669878259,0.948328548152126,1.518,0.202660452584713,40.18,2.075,607.4,156.1,164.6054,0.948328548152126
2016-06-05 13:32:00,2016-06-05 00:00:00,5,6,13.5333333333333,-0.602572891005294,0.547401418517921,1.887,0.335772976617331,43.87,2.2,937,139,253.927,0.547401418517921
2016-06-05 13:52:00,2016-06-05 00:00:00,5,6,13.8666666666667,-0.0212060980502639,0.979017170245503,2.153,0.653113233911091,46.53,2.498,813,215.7,220.323,0.979017170245503
2016-06-05 14:09:00,2016-06-05 00:00:00,5,6,14.15,-0.0882377985402237,0.915543136013884,2.159,1.29098844907539,46.59,3.097,927,230,251.217,0.915543136013884
2016-06-05 14:28:00,2016-06-05 00:00:00,5,6,14.4666666666667,-0.0456147263049898,0.9554099856267,1.986,1.02795810158694,44.86,2.85,787.9,204,213.5209,0.9554099856267
2016-06-05 14:51:00,2016-06-05 00:00:00,5,6,14.85,-0.0208728797695943,0.979343451022059,1.384,1.21751033580939,38.84,3.028,616.8,163.7,167.1528,0.979343451022059
2016-06-06 10:50:00,2016-06-06 00:00:00,6,6,10.8333333333333,-0.0528926232982574,0.948481851867528,1.638,1.49651418618176,41.38,3.29,959,246.5,259.889,0.948481851867528
2016-06-06 11:00:00,2016-06-06 00:00:00,6,6,11,-0.0835666937656863,0.919829737716464,2.267,1.17491432811895,47.67,2.988,964,240.3,261.244,0.919829737716464
2016-06-06 11:07:00,2016-06-06 00:00:00,6,6,11.1166666666667,-0.0966972276790416,0.907830830574167,2.033,0.769187354867533,45.33,2.607,993,244.3,269.103,0.907830830574167
2016-06-06 11:20:00,2016-06-06 00:00:00,6,6,11.3333333333333,-0.104338245432003,0.900920513629915,2.395,0.509351707955864,48.95,2.363,1017,248.3,275.607,0.900920513629915
2016-06-06 11:44:00,2016-06-06 00:00:00,6,6,11.7333333333333,-0.0998038544768138,0.905014915251792,2.289,1.36127186176462,47.89,3.163,1023,250.9,277.233,0.905014915251792
2016-06-06 12:10:00,2016-06-06 00:00:00,6,6,12.1666666666667,-0.130648787763405,0.877525918116324,2.914,0.330448475656026,54.14,2.195,1050,249.7,284.55,0.877525918116324
2016-06-06 12:52:00,2016-06-06 00:00:00,6,6,12.8666666666667,-0.127910787868,0.879931876241839,2.617,0.227153157006715,51.17,2.098,1105,263.5,299.455,0.879931876241839
2016-06-06 13:22:00,2016-06-06 00:00:00,6,6,13.3666666666667,-0.206280149384168,0.813605113381109,3.079,-0.0177738872133014,55.79,1.868,1191,262.6,322.761,0.813605113381109
2016-06-06 13:38:00,2016-06-06 00:00:00,6,6,13.6333333333333,-0.10244436993461,0.902628361631048,2.365,1.01517929927981,48.65,2.838,993,242.9,269.103,0.902628361631048
2016-06-06 13:44:00,2016-06-06 00:00:00,6,6,13.7333333333333,-0.109645439890707,0.896151818661044,2.516,0.205855153161496,50.16,2.078,994,241.4,269.374,0.896151818661044
2016-06-06 13:55:00,2016-06-06 00:00:00,6,6,13.9166666666667,-0.128285952006709,0.879601819274007,2.804,0.843730368325799,53.04,2.677,1032,246,279.672,0.879601819274007
2016-06-06 14:08:00,2016-06-06 00:00:00,6,6,14.1333333333333,-0.0766922666241076,0.926174824662154,2.342,-0.532120680075336,48.42,1.385,906,227.4,245.526,0.926174824662154
2016-06-06 14:14:00,2016-06-06 00:00:00,6,6,14.2333333333333,-0.0924105443420554,0.911730766792204,2.433,0.937441585244762,49.33,2.765,873,215.7,236.583,0.911730766792204
2016-06-06 14:19:00,2016-06-06 00:00:00,6,6,14.3166666666667,-0.0804272491126144,0.922722029988466,2.29,1.37724536464853,47.9,3.178,867,216.8,234.957,0.922722029988466
2016-06-06 14:24:00,2016-06-06 00:00:00,6,6,14.4,-0.0869057539558174,0.916763492894445,2.663,0.615841727181958,51.63,2.463,867,215.4,234.957,0.916763492894445
2016-06-06 14:32:00,2016-06-06 00:00:00,6,6,14.5333333333333,-0.107549140400462,0.898032391695154,2.75,-0.290388336432102,52.5,1.612,897,218.3,243.087,0.898032391695154
2016-06-06 14:40:00,2016-06-06 00:00:00,6,6,14.6666666666667,-0.0811104941091358,0.922091800103521,2.53,-0.511887576422378,50.3,1.404,884,220.9,239.564,0.922091800103521
2016-06-06 14:46:00,2016-06-06 00:00:00,6,6,14.7666666666667,-0.0836326201341972,0.919769098681086,2.704,0.48272920314934,52.04,2.338,808,201.4,218.968,0.919769098681086
2016-06-06 14:53:00,2016-06-06 00:00:00,6,6,14.8833333333333,-0.066228743782418,0.935916754665939,2.394,0.838405867364494,48.94,2.672,777.5,197.2,210.7025,0.935916754665939
2016-06-06 14:58:00,2016-06-06 00:00:00,6,6,14.9666666666667,-0.0635392663059888,0.938437269612213,2.309,-0.837747035254225,48.09,1.098,770.3,195.9,208.7513,0.938437269612213
2016-06-07 10:04:00,2016-06-07 00:00:00,7,6,10.0666666666667,-0.0354430018627117,0.965177745995875,1.236,1.90863056058674,37.36,3.677,934,244.3,253.114,0.965177745995875
2016-06-07 10:13:00,2016-06-07 00:00:00,7,6,10.2166666666667,-0.0793684121875827,0.923699559576241,1.965,0.78835555832823,44.65,2.625,930,232.8,252.03,0.923699559576241
2016-06-07 10:18:00,2016-06-07 00:00:00,7,6,10.3,-0.103574749464206,0.901608625461255,2.178,0.410315990075596,46.78,2.27,1024,250.2,277.504,0.901608625461255
2016-06-07 10:28:00,2016-06-07 00:00:00,7,6,10.4666666666667,-0.0995123965137978,0.905278727498713,2.156,0.34642197853994,46.56,2.21,953,233.8,258.263,0.905278727498713
2016-06-07 10:33:00,2016-06-07 00:00:00,7,6,10.55,-0.113012446438611,0.893139543640334,2.509,0.397537187768465,50.09,2.258,980,237.2,265.58,0.893139543640334
2016-06-07 10:38:00,2016-06-07 00:00:00,7,6,10.6333333333333,-0.121971177331428,0.88517388120836,2.7,0.513611308724908,52,2.367,1018,244.2,275.878,0.88517388120836
2016-06-07 10:53:00,2016-06-07 00:00:00,7,6,10.8833333333333,-0.145057061044215,0.86497293544364,2.345,0.160064444894276,48.45,2.035,1148,269.1,311.108,0.86497293544364
2016-06-07 11:09:00,2016-06-07 00:00:00,7,6,11.15,-0.111092212711255,0.894856228005383,2.49,0.687190040063441,49.9,2.53,703.9,170.7,190.7569,0.894856228005383
2016-06-07 11:26:00,2016-06-07 00:00:00,7,6,11.4333333333333,-0.667008264227276,0.513241766948783,1.942,1.46456718041393,44.42,3.26,1141,158.7,309.211,0.513241766948783
2016-06-07 11:35:00,2016-06-07 00:00:00,7,6,11.5833333333333,-0.127879530542062,0.879959380989159,2.49,-0.157275812399485,49.9,1.737,1032,246.1,279.672,0.879959380989159
2016-06-07 11:42:00,2016-06-07 00:00:00,7,6,11.7,-0.130607875064019,0.877561820804849,2.696,-0.31062144008506,51.96,1.593,1018,242.1,275.878,0.877561820804849
2016-06-07 11:48:00,2016-06-07 00:00:00,7,6,11.8,-0.125037589620187,0.882463730484678,2.552,0.56153181737665,50.52,2.412,1009,241.3,273.439,0.882463730484678
2016-06-07 11:53:00,2016-06-07 00:00:00,7,6,11.8833333333333,-0.123294929799043,0.884002905310952,2.478,0.892715777169802,49.78,2.723,1011,242.2,273.981,0.884002905310952
2016-06-07 11:58:00,2016-06-07 00:00:00,7,6,11.9666666666667,-0.211514305192674,0.809357702952029,2.391,1.46137247983714,48.91,3.257,1024,224.6,277.504,0.809357702952029
2016-06-07 12:05:00,2016-06-07 00:00:00,7,6,12.0833333333333,-0.12486399552195,0.882616934277451,1.966,1.55508369675611,44.66,3.345,1036,247.8,280.756,0.882616934277451
2016-06-07 12:16:00,2016-06-07 00:00:00,7,6,12.2666666666667,-0.126806459402138,0.880904146815017,2.638,-0.1295884074007,51.38,1.763,1051,250.9,284.821,0.880904146815017
2016-06-07 12:21:00,2016-06-07 00:00:00,7,6,12.35,-0.140992711761291,0.868495641478154,3.17,-1.06989527716711,56.7,0.88,1035,243.6,280.485,0.868495641478154
2016-06-07 12:26:00,2016-06-07 00:00:00,7,6,12.4333333333333,-0.135580190607464,0.873209136949669,2.932,0.301696170464981,54.32,2.168,988,233.8,267.748,0.873209136949669
2016-06-07 12:41:00,2016-06-07 00:00:00,7,6,12.6833333333333,-0.304681348801104,0.73735829706582,2.359,0.226088256814454,48.59,2.097,1137,227.2,308.127,0.73735829706582
2016-06-07 12:56:00,2016-06-07 00:00:00,7,6,12.9333333333333,-0.125267628221678,0.882260753109462,2.391,0.343227277963157,48.91,2.207,1036,247.7,280.756,0.882260753109462
2016-06-07 13:01:00,2016-06-07 00:00:00,7,6,13.0166666666667,-0.122285374826527,0.884895805479794,2.718,0.279333266427501,52.18,2.147,1035,248.2,280.485,0.884895805479794
2016-06-07 13:07:00,2016-06-07 00:00:00,7,6,13.1166666666667,-0.116907035692576,0.889667896678967,2.336,1.79149153943804,48.36,3.567,1000,241.1,271,0.889667896678967
2016-06-07 13:30:00,2016-06-07 00:00:00,7,6,13.5,-0.0880928815049726,0.915675823424901,1.921,1.49118968522045,44.21,3.285,945,234.5,256.095,0.915675823424901
2016-06-07 15:00:00,2016-06-07 00:00:00,7,6,15,-0.0197942976764684,0.980400323190591,0.745,0.0354711223997454,32.45,1.918,886,235.4,240.106,0.980400323190591
2016-06-08 10:17:00,2016-06-08 00:00:00,8,6,10.2833333333333,0.0121730830254392,1.01224747656037,-0.322,4.99790601833573,21.78,6.578,1028,282,278.588,1.01224747656037
2016-06-08 10:22:00,2016-06-08 00:00:00,8,6,10.3666666666667,0.00958897483032365,1.00963509635096,0.145,2.30051383133876,26.45,4.045,936,256.1,253.656,1.00963509635096
2016-06-08 10:27:00,2016-06-08 00:00:00,8,6,10.45,-0.00301934157961839,0.99698521204803,0.299,2.25791782364833,27.99,4.005,929,251,251.759,0.99698521204803
2016-06-08 10:32:00,2016-06-08 00:00:00,8,6,10.5333333333333,-0.00606372689159244,0.993954620397268,0.27,2.83828842843054,27.7,4.55,940,253.2,254.74,0.993954620397268
2016-06-08 10:37:00,2016-06-08 00:00:00,8,6,10.6166666666667,-0.00877797502151555,0.991260438920179,0.299,5.45581310100793,27.99,7.008,950,255.2,257.45,0.991260438920179
2016-06-08 10:42:00,2016-06-08 00:00:00,8,6,10.7,-0.00454954206166619,0.995460791427998,0.18,3.96708263222714,26.8,5.61,956,257.9,259.076,0.995460791427998
2016-06-08 10:47:00,2016-06-08 00:00:00,8,6,10.7833333333333,-0.00812037135420631,0.991912509798673,0.225,4.39091290874699,27.25,6.008,965,259.4,261.515,0.991912509798673
2016-06-08 10:52:00,2016-06-08 00:00:00,8,6,10.8666666666667,-0.0194142777767357,0.980772965624393,0.379,4.23011297971559,28.79,5.857,988,262.6,267.748,0.980772965624393
2016-06-08 10:59:00,2016-06-08 00:00:00,8,6,10.9833333333333,-0.0208101693971881,0.979404867940305,0.462,5.12569404140704,29.62,6.698,1015,269.4,275.065,0.979404867940305
2016-06-08 11:05:00,2016-06-08 00:00:00,8,6,11.0833333333333,-0.0421530095081959,0.958723075602849,0.465,4.85094979180372,29.65,6.44,1075,279.3,291.325,0.958723075602849
2016-06-08 12:20:00,2016-06-08 00:00:00,8,6,12.3333333333333,-0.125077684009675,0.882428349349456,0.737,1.14190242215886,32.37,2.957,1137,271.9,308.127,0.882428349349456
2016-06-08 12:50:00,2016-06-08 00:00:00,8,6,12.8333333333333,-0.0482855544811292,0.952861654309704,0.862,4.70931806623301,33.62,6.307,1082,279.4,293.222,0.952861654309704
2016-06-08 13:05:00,2016-06-08 00:00:00,8,6,13.0833333333333,-0.0532087871791678,0.948182023564206,0.95,2.88407913669776,34.5,4.593,1078,277,292.138,0.948182023564206
2016-06-08 13:57:00,2016-06-08 00:00:00,8,6,13.95,-0.0168960809480557,0.983245857303293,0.481,2.19721851268945,29.81,3.948,966,257.4,261.786,0.983245857303293
2016-06-08 14:11:00,2016-06-08 00:00:00,8,6,14.1833333333333,-0.00774768679082583,0.992282249173098,0.553,2.36440784287442,30.53,4.105,907,243.9,245.797,0.992282249173098
2016-06-08 14:18:00,2016-06-08 00:00:00,8,6,14.3,-0.0133237412556157,0.986764626884791,0.686,3.54644705628406,31.86,5.215,893,238.8,242.003,0.986764626884791
2016-06-08 14:24:00,2016-06-08 00:00:00,8,6,14.4,-0.0123001538128879,0.987775183874288,0.693,3.74664829242912,31.93,5.403,882,236.1,239.022,0.987775183874288
2016-06-08 14:29:00,2016-06-08 00:00:00,8,6,14.4833333333333,-0.00777280874487908,0.992257321417145,0.515,4.38026390682438,30.15,5.998,865,232.6,234.415,0.992257321417145
2016-06-08 14:35:00,2016-06-08 00:00:00,8,6,14.5833333333333,-0.00928746345402356,0.99075553182603,0.546,2.29305952999294,30.46,4.038,857,230.1,232.247,0.99075553182603
2016-06-08 14:40:00,2016-06-08 00:00:00,8,6,14.6666666666667,-0.0046555348180546,0.995355285386375,0.337,5.37275088601158,28.37,6.93,889,239.8,240.919,0.995355285386375
2016-06-08 14:45:00,2016-06-08 00:00:00,8,6,14.75,0.00322358096324751,1.00322878228782,0.342,4.9276226056465,28.42,6.512,832,226.2,225.472,1.00322878228782
2016-06-08 14:51:00,2016-06-08 00:00:00,8,6,14.85,0.000816204604907565,1.00081653779053,0.256,2.21532181595789,27.56,3.965,827,224.3,224.117,1.00081653779053
2016-06-09 10:00:00,2016-06-09 00:00:00,9,6,10,-0.0216644128687374,0.978568574975622,0.874,2.28986482941616,33.74,4.035,859,227.8,232.789,0.978568574975622
2016-06-09 10:24:00,2016-06-09 00:00:00,9,6,10.4,-0.0285728429511699,0.971831500493223,0.767,3.45060603898058,32.67,5.125,909,239.4,246.339,0.971831500493223
2016-06-09 10:58:00,2016-06-09 00:00:00,9,6,10.9666666666667,-0.0509882075307072,0.950289876730543,1.23,3.54857685666859,37.3,5.217,963,248,260.973,0.950289876730543
2016-06-09 11:17:00,2016-06-09 00:00:00,9,6,11.2833333333333,-0.0581489141235318,0.943509435094351,1.298,3.62950927128042,37.98,5.293,984,251.6,266.664,0.943509435094351
2016-06-09 11:40:00,2016-06-09 00:00:00,9,6,11.6666666666667,-0.0585488303368942,0.943132185812876,1.237,3.20567899476056,37.37,4.895,1002,256.1,271.542,0.943132185812876
2016-06-09 11:54:00,2016-06-09 00:00:00,9,6,11.9,-0.068014510571837,0.934246917021854,1.205,2.17485560865197,37.05,3.927,1006,254.7,272.626,0.934246917021854
2016-06-09 12:21:00,2016-06-09 00:00:00,9,6,12.35,-0.0730866375211363,0.929520295202952,1.427,4.25141098356081,39.27,5.877,1000,251.9,271,0.929520295202952
2016-06-09 12:35:00,2016-06-09 00:00:00,9,6,12.5833333333333,-0.0685437642051549,0.933752594269199,1.446,2.42084755306425,39.46,4.158,1001,253.3,271.271,0.933752594269199
2016-06-09 14:03:00,2016-06-09 00:00:00,9,6,14.05,-0.0513525959801463,0.949943665157423,1.713,0.179232648354972,42.13,2.053,881,226.8,238.751,0.949943665157423
2016-06-09 14:09:00,2016-06-09 00:00:00,9,6,14.15,-0.0415259170724297,0.959324472137455,1.313,1.6562492150209,38.13,3.44,867,225.4,234.957,0.959324472137455
2016-06-09 14:15:00,2016-06-09 00:00:00,9,6,14.25,-0.0360535967807006,0.964588593254354,1.212,2.05345698673423,37.12,3.813,855,223.5,231.705,0.964588593254354
2016-06-09 14:20:00,2016-06-09 00:00:00,9,6,14.3333333333333,-0.038335846504515,0.962389671402652,1.379,1.07587861023868,38.79,2.895,842,219.6,228.182,0.962389671402652
2016-06-09 14:25:00,2016-06-09 00:00:00,9,6,14.4166666666667,-0.0382796835261445,0.962443723590803,1.556,0.710617844293182,40.56,2.552,827,215.7,224.117,0.962443723590803
2016-06-09 14:34:00,2016-06-09 00:00:00,9,6,14.5666666666667,-0.039527881408253,0.961243152804199,1.76,2.30370853191555,42.6,4.048,805,209.7,218.155,0.961243152804199
2016-06-09 14:44:00,2016-06-09 00:00:00,9,6,14.7333333333333,-0.0363880744050959,0.964266013903958,1.678,2.18337481019006,41.78,3.935,788.7,206.1,213.7377,0.964266013903958
2016-06-09 14:53:00,2016-06-09 00:00:00,9,6,14.8833333333333,-0.0244755182736427,0.975821578422834,1.174,2.03428878327353,36.74,3.795,763.1,201.8,206.8001,0.975821578422834
2016-06-09 14:59:00,2016-06-09 00:00:00,9,6,14.9833333333333,-0.0183222125596824,0.981844618717006,1.155,1.80746504232195,36.55,3.582,738.5,196.5,200.1335,0.981844618717006
2016-06-10 10:03:00,2016-06-10 00:00:00,10,6,10.05,-0.0319757243780664,0.9685300934642,0.604,0.785160857751447,31.04,2.622,882,231.5,239.022,0.9685300934642
2016-06-10 10:21:00,2016-06-10 00:00:00,10,6,10.35,-0.047902729628815,0.953226503263959,1.004,1.57318700002454,35.04,3.362,931,240.5,252.301,0.953226503263959
