timestamp,day,day_id,month,hour,logPR,PR,x_T,T_min_C,T_max_C,T_range_C,z_wind,z_Tamb,T_module_C,T_amb_C,wind_ms,G_POA_Wm2,P_DC_kW,expected_P_DC_kW,power_ratio
2016-08-06 12:45:00,2016-08-06 00:00:00,32,8,12.75,0.0339367901520739,1.03451921285925,0.553757225433526,14.78,66.68,51.9,0.353447732127331,0.282577219023003,43.52,30.89,2.14,293.2,82.2,79.4572,1.03451921285925
2016-08-06 12:50:00,2016-08-06 00:00:00,32,8,12.8333333333333,0.128413768852415,1.1370233702337,0.43140655105973,14.78,66.68,51.9,-0.04320207929088,-0.0324171267895994,37.17,29.73,1.773,150,46.22,40.65,1.1370233702337
2016-08-06 12:55:00,2016-08-06 00:00:00,32,8,12.9166666666667,0.197407414423344,1.2182402682703,0.369749518304432,14.78,66.68,51.9,0.718754642915764,-0.0134088473009078,33.97,29.8,2.478,111.8,36.91,30.2978,1.2182402682703
2016-08-06 13:00:00,2016-08-06 00:00:00,32,8,13,0.265434931590741,1.30399800238604,0.323314065510597,14.78,66.68,51.9,0.558797770736213,0.040900522666782,31.56,30,2.33,93.1,32.9,25.2301,1.30399800238604
2016-08-06 13:05:00,2016-08-06 00:00:00,32,8,13.0833333333333,0.200118064637914,1.22154697114762,0.27495183044316,14.78,66.68,51.9,-0.0496868173522131,-0.227930858673283,29.05,29.01,1.767,145.3,48.1,39.3763,1.22154697114762
2016-08-06 13:10:00,2016-08-06 00:00:00,32,8,13.1666666666667,0.227569359534386,1.2555445207175,0.263969171483622,14.78,66.68,51.9,0.6182412029651,-0.366419752090893,28.48,28.5,2.385,126.7,43.11,34.3357,1.2555445207175
2016-08-06 13:15:00,2016-08-06 00:00:00,32,8,13.25,0.210657975205289,1.23449005663905,0.258766859344894,14.78,66.68,51.9,0.274550085714444,-0.369135220589278,28.21,28.49,2.067,134.6,45.03,36.4766,1.23449005663905
2016-08-06 13:20:00,2016-08-06 00:00:00,32,8,13.3333333333333,0.193119039131969,1.21302718262785,0.257225433526012,14.78,66.68,51.9,0.353447732127331,-0.453314744039197,28.13,28.18,2.14,152.8,50.23,41.4088,1.21302718262785
2016-08-06 13:25:00,2016-08-06 00:00:00,32,8,13.4166666666667,0.16495945891623,1.17934530580537,0.259344894026975,14.78,66.68,51.9,-0.527395854537088,-0.610811916945498,28.24,27.6,1.325,186.2,59.51,50.4602,1.17934530580537
2016-08-06 13:30:00,2016-08-06 00:00:00,32,8,13.5,0.145838085849672,1.15700883678107,0.274181117533719,14.78,66.68,51.9,0.517727763014436,-0.662405818414804,29.01,27.41,2.292,256.1,80.3,69.4031,1.15700883678107
2016-08-06 13:35:00,2016-08-06 00:00:00,32,8,13.5833333333333,0.146399547617892,1.15765863540988,0.278227360308285,14.78,66.68,51.9,0.281034823775777,-0.659690349916419,29.22,27.42,2.073,178.5,56,48.3735,1.15765863540988
2016-08-06 13:40:00,2016-08-06 00:00:00,32,8,13.6666666666667,0.0994927737178596,1.10461048848407,0.307514450867052,14.78,66.68,51.9,-0.768411952483303,-0.640682070427728,30.74,27.49,1.102,215.2,64.42,58.3192,1.10461048848407
2016-08-06 13:45:00,2016-08-06 00:00:00,32,8,13.75,0.0710419153310527,1.07362622632395,0.348554913294798,14.78,66.68,51.9,-0.52523427518331,-0.49133130301658,32.87,28.04,1.327,291.8,84.9,79.0778,1.07362622632395
2016-08-06 13:50:00,2016-08-06 00:00:00,32,8,13.8333333333333,0.0387821338465585,1.03954397752933,0.386512524084778,14.78,66.68,51.9,-0.18478552696332,-0.450599275540812,34.84,28.19,1.642,375.2,105.7,101.6792,1.03954397752933
2016-08-06 13:55:00,2016-08-06 00:00:00,32,8,13.9166666666667,0.0434332916957778,1.04439032248085,0.411368015414258,14.78,66.68,51.9,0.209702705101113,-0.426160059055352,36.13,28.28,2.007,345.9,97.9,93.7389,1.04439032248085
2016-08-06 14:00:00,2016-08-06 00:00:00,32,8,14,0.0319970746927826,1.03251448487863,0.395953757225433,14.78,66.68,51.9,0.416133533386884,-0.510339582505272,35.33,27.97,2.198,360.6,100.9,97.7226,1.03251448487863
2016-08-06 14:05:00,2016-08-06 00:00:00,32,8,14.0833333333333,0.042208394790645,1.04311183517451,0.407514450867052,14.78,66.68,51.9,-0.105887880550433,-0.447883807042428,35.93,28.2,1.715,320.5,90.6,86.8555,1.04311183517451
2016-08-06 14:10:00,2016-08-06 00:00:00,32,8,14.1666666666667,0.021051307807868,1.02127444964655,0.417919075144509,14.78,66.68,51.9,2.95077846743282e-05,-0.32840319311351,36.47,28.64,1.813,351.2,97.2,95.1752,1.02127444964655
2016-08-06 14:15:00,2016-08-06 00:00:00,32,8,14.25,-0.0388226638567003,0.961921277431456,0.454913294797688,14.78,66.68,51.9,-0.630070873841529,-0.317541319119972,38.39,28.68,1.23,552.4,144,149.7004,0.961921277431456
2016-08-06 14:20:00,2016-08-06 00:00:00,32,8,14.3333333333333,-0.0377247859397798,0.96297792949111,0.521579961464354,14.78,66.68,51.9,-1.16506176390151,-0.097588370750828,41.85,29.49,0.735,624.6,163,169.2666,0.96297792949111
2016-08-06 14:25:00,2016-08-06 00:00:00,32,8,14.4166666666667,-0.00466046407581189,0.995350379035705,0.541618497109827,14.78,66.68,51.9,-0.372842930741981,-0.160044146213671,42.89,29.26,1.468,423,114.1,114.633,0.995350379035705
2016-08-06 14:30:00,2016-08-06 00:00:00,32,8,14.5,-0.00282090230386613,0.997183072702458,0.544315992292871,14.78,66.68,51.9,-0.427963204263313,0.0544778651587047,43.03,30.05,1.417,481.8,130.2,130.5678,0.997183072702458
2016-08-06 14:35:00,2016-08-06 00:00:00,32,8,14.5833333333333,-0.0212563794777998,0.978967945102167,0.579961464354528,14.78,66.68,51.9,-0.851632757603745,0.0599088021554735,44.88,30.07,1.025,351.3,93.2,95.2023,0.978967945102167
2016-08-06 14:40:00,2016-08-06 00:00:00,32,8,14.6666666666667,-0.0626809266162999,0.939243113361366,0.6373795761079,14.78,66.68,51.9,-0.646282718994862,0.26899987653108,47.86,30.84,1.215,860,218.9,233.06,0.939243113361366
2016-08-06 14:45:00,2016-08-06 00:00:00,32,8,14.75,-0.0736784252859288,0.928970379197955,0.689788053949904,14.78,66.68,51.9,-0.527395854537088,0.247276128544004,50.58,30.76,1.325,771,194.1,208.941,0.928970379197955
2016-08-06 14:50:00,2016-08-06 00:00:00,32,8,14.8333333333333,-0.076921507509082,0.925962531859732,0.709826589595376,14.78,66.68,51.9,0.27779245474511,0.241845191547235,51.62,30.74,2.07,774.7,194.4,209.9437,0.925962531859732
2016-08-06 14:55:00,2016-08-06 00:00:00,32,8,14.9166666666667,-0.0687966324841769,0.933516507708313,0.715799614643545,14.78,66.68,51.9,-0.249632907576651,0.334171120492308,51.93,31.08,1.582,745.9,188.7,202.1389,0.933516507708313
2016-08-06 15:00:00,2016-08-06 00:00:00,32,8,15,-0.0710711675598932,0.931395604616384,0.723121387283237,14.78,66.68,51.9,-0.273410280468206,0.570416879851759,52.31,31.95,1.56,716.3,180.8,194.1173,0.931395604616384
2016-08-06 15:05:00,2016-08-06 00:00:00,32,8,15.0833333333333,-0.0716143631211338,0.930889812042775,0.727167630057803,14.78,66.68,51.9,-0.44957899780109,0.67903561978714,52.52,32.35,1.397,715.5,180.5,193.9005,0.930889812042775
2016-08-06 15:15:00,2016-08-06 00:00:00,32,8,15.25,-0.0419480600574945,0.958919585507179,0.651830443159923,14.78,66.68,51.9,-0.981327518830407,0.510676572887301,48.61,31.73,0.905,542.2,140.9,146.9362,0.958919585507179
2016-08-06 15:20:00,2016-08-06 00:00:00,32,8,15.3333333333333,-0.0606374965652296,0.941164353255609,0.673988439306358,14.78,66.68,51.9,-0.00537444059976984,0.358610336977769,49.76,31.17,1.808,702.2,179.1,190.2962,0.941164353255609
2016-08-06 15:25:00,2016-08-06 00:00:00,32,8,15.4166666666667,-0.0631808369834699,0.938773693335449,0.642581888246628,14.78,66.68,51.9,-0.684110357685972,0.404773301450305,48.13,31.34,1.18,646.6,164.5,175.2286,0.938773693335449
2016-08-06 15:30:00,2016-08-06 00:00:00,32,8,15.5,-0.0599044866481306,0.941854488967425,0.677842003853564,14.78,66.68,51.9,-0.975923570445963,0.611148907327527,49.96,32.1,0.91,639,163.1,173.169,0.941854488967425
2016-08-06 15:35:00,2016-08-06 00:00:00,32,8,15.5833333333333,-0.0522927638491564,0.949050978349555,0.642196531791907,14.78,66.68,51.9,0.917619943463314,0.418350643942228,48.11,31.39,2.662,629.1,161.8,170.4861,0.949050978349555
2016-08-06 15:40:00,2016-08-06 00:00:00,32,8,15.6666666666667,-0.0454887470512512,0.955530355045569,0.644508670520231,14.78,66.68,51.9,-0.513345588737532,0.448220797424457,48.23,31.5,1.338,620.2,160.6,168.0742,0.955530355045569
2016-08-06 15:45:00,2016-08-06 00:00:00,32,8,15.75,-0.0469221200947427,0.954161704719981,0.652023121387283,14.78,66.68,51.9,0.364255628896219,0.480806419405071,48.62,31.62,2.15,603.3,156,163.4943,0.954161704719981
2016-08-06 15:50:00,2016-08-06 00:00:00,32,8,15.8333333333333,-0.0421005398055793,0.958773380837256,0.615606936416185,14.78,66.68,51.9,0.175117435440669,0.423781580938997,46.73,31.41,1.975,580,150.7,157.18,0.958773380837256
2016-08-06 15:55:00,2016-08-06 00:00:00,32,8,15.9166666666667,-0.0384808947397397,0.962250088602581,0.604431599229287,14.78,66.68,51.9,0.856014931880649,0.399342364453536,46.15,31.32,2.605,566.4,147.7,153.4944,0.962250088602581
2016-08-06 16:00:00,2016-08-06 00:00:00,32,8,16,-0.0342707071463376,0.966309882236879,0.595375722543352,14.78,66.68,51.9,-0.362035033973093,0.510676572887301,45.68,31.73,1.478,547.6,143.4,148.3996,0.966309882236879
2016-08-07 09:00:00,2016-08-07 00:00:00,33,8,9,-0.0200242021359817,0.980174950692245,0.426782273603083,14.78,66.68,51.9,-0.249632907576651,-1.10231171515309,36.93,25.79,1.582,647.9,172.1,175.5809,0.980174950692245
2016-08-07 09:05:00,2016-08-07 00:00:00,33,8,9.08333333333333,-0.0233150198198584,0.97695467520713,0.473217726396917,14.78,66.68,51.9,-0.243148169515318,-0.942099073748407,39.34,26.38,1.588,662.5,175.4,179.5375,0.97695467520713
2016-08-07 09:10:00,2016-08-07 00:00:00,33,8,9.16666666666667,-0.0256192306727119,0.974706157166462,0.516377649325626,14.78,66.68,51.9,-0.438771101032201,-0.779170963845337,41.58,26.98,1.407,676.9,178.8,183.4399,0.974706157166462
2016-08-07 09:15:00,2016-08-07 00:00:00,33,8,9.25,-0.0247649167484769,0.975539218005636,0.502504816955684,14.78,66.68,51.9,-0.00861680963043653,-0.904082514771024,40.86,26.52,1.805,694.1,183.5,188.1011,0.975539218005636
2016-08-07 09:20:00,2016-08-07 00:00:00,33,8,9.33333333333333,-0.0299846063952272,0.970460472318486,0.505009633911368,14.78,66.68,51.9,-0.665736933178861,-0.952960947741945,40.99,26.34,1.197,709.9,186.7,192.3829,0.970460472318486
2016-08-07 09:25:00,2016-08-07 00:00:00,33,8,9.41666666666667,-0.0312484744352761,0.969234713105504,0.48150289017341,14.78,66.68,51.9,-0.257198435314874,-0.988262038220943,39.77,26.21,1.575,722.6,189.8,195.8246,0.969234713105504
2016-08-07 09:30:00,2016-08-07 00:00:00,33,8,9.5,-0.0345949455419035,0.965996618259893,0.532369942196532,14.78,66.68,51.9,-0.999700943337518,-0.79274830633726,42.41,26.93,0.888,736.1,192.7,199.4831,0.965996618259893
2016-08-07 09:35:00,2016-08-07 00:00:00,33,8,9.58333333333333,-0.03647845976878,0.964178862308277,0.558381502890173,14.78,66.68,51.9,-1.02780147493663,-0.648828475922881,43.76,27.46,0.862,750.5,196.1,203.3855,0.964178862308277
2016-08-07 09:40:00,2016-08-07 00:00:00,33,8,9.66666666666667,-0.0316214964116299,0.96887323468116,0.591136801541426,14.78,66.68,51.9,-1.33582653284995,-0.572795357968116,45.46,27.74,0.577,754.1,198,204.3611,0.96887323468116
2016-08-07 09:45:00,2016-08-07 00:00:00,33,8,9.75,-0.052989917688211,0.948389574393481,0.624470134874759,14.78,66.68,51.9,-1.19964703356196,-0.757447215858261,47.19,27.06,0.703,773.5,198.8,209.6185,0.948389574393481
2016-08-07 09:50:00,2016-08-07 00:00:00,33,8,9.83333333333333,-0.0511778765996504,0.95010965322635,0.561078998073218,14.78,66.68,51.9,-0.0172631270455474,-0.705853314388956,43.9,27.25,1.797,788.8,203.1,213.7648,0.95010965322635
2016-08-07 09:55:00,2016-08-07 00:00:00,33,8,9.91666666666667,-0.0541278752105201,0.947310961167633,0.598651252408478,14.78,66.68,51.9,-0.551173227428642,-0.472323023527889,45.85,28.11,1.303,799.7,205.3,216.7187,0.947310961167633
2016-08-07 10:00:00,2016-08-07 00:00:00,33,8,10,-0.0592145862638148,0.942504498936615,0.577071290944123,14.78,66.68,51.9,-0.302591601744206,-0.733007999372801,44.73,27.15,1.533,812,207.4,220.052,0.942504498936615
2016-08-07 10:05:00,2016-08-07 00:00:00,33,8,10.0833333333333,-0.0646885338889363,0.937359373593736,0.624084778420039,14.78,66.68,51.9,-1.36716943347973,-0.513055051003656,47.17,27.96,0.548,820,208.3,222.22,0.937359373593736
2016-08-07 10:10:00,2016-08-07 00:00:00,33,8,10.1666666666667,-0.0720618615476564,0.930473333510314,0.66878612716763,14.78,66.68,51.9,-0.824613015681523,-0.450599275540812,49.49,28.19,1.05,834,210.3,226.014,0.930473333510314
2016-08-07 10:15:00,2016-08-07 00:00:00,33,8,10.25,-0.0667573375743175,0.935422165609556,0.623121387283237,14.78,66.68,51.9,-0.349065557850426,-0.510339582505272,47.12,27.97,1.49,843,213.7,228.453,0.935422165609556
2016-08-07 10:20:00,2016-08-07 00:00:00,33,8,10.3333333333333,-0.0667687908567874,0.935411452016618,0.608285163776493,14.78,66.68,51.9,-0.842986440188634,-0.621673790939036,46.35,27.56,1.033,858,217.5,232.518,0.935411452016618
2016-08-07 10:25:00,2016-08-07 00:00:00,33,8,10.4166666666667,-0.0792795430473331,0.92378165160962,0.66897880539499,14.78,66.68,51.9,-0.302591601744206,-0.43702193304889,49.5,28.24,1.533,870,217.8,235.77,0.92378165160962
2016-08-07 10:30:00,2016-08-07 00:00:00,33,8,10.5,-0.087826392496067,0.915919873484449,0.760500963391137,14.78,66.68,51.9,-0.878652499525966,0.315162841003617,54.25,31.01,1,896,222.4,242.816,0.915919873484449
2016-08-07 10:35:00,2016-08-07 00:00:00,33,8,10.5833333333333,-0.105212227297755,0.900133469419801,0.819653179190751,14.78,66.68,51.9,-1.00510489172196,0.833817324195056,57.32,32.92,0.883,940,229.3,254.74,0.900133469419801
2016-08-07 10:40:00,2016-08-07 00:00:00,33,8,10.6666666666667,-0.107832316132878,0.897778126717437,0.729094412331406,14.78,66.68,51.9,0.371821156634441,-0.404436311068276,52.62,28.36,2.157,940,228.7,254.74,0.897778126717437
2016-08-07 10:45:00,2016-08-07 00:00:00,33,8,10.75,-0.105648432321029,0.89974091230274,0.694990366088632,14.78,66.68,51.9,-0.592243235150419,-0.423444590556968,50.85,28.29,1.265,940,229.2,254.74,0.89974091230274
2016-08-07 10:50:00,2016-08-07 00:00:00,33,8,10.8333333333333,-0.0295701796040063,0.970862740487631,0.696531791907514,14.78,66.68,51.9,-1.42661286570862,-0.265947417650666,50.93,28.87,0.493,389.2,102.4,105.4732,0.970862740487631
2016-08-07 10:55:00,2016-08-07 00:00:00,33,8,10.9166666666667,0.165858394471793,1.18040593788156,0.654527938342967,14.78,66.68,51.9,-0.53496138227531,-0.13560492972821,48.75,29.35,1.318,109.1,34.9,29.5661,1.18040593788156
2016-08-07 11:00:00,2016-08-07 00:00:00,33,8,11,-0.0896660292925122,0.914236462489755,0.73159922928709,14.78,66.68,51.9,-0.673302460917083,0.0897789556377029,52.75,30.18,1.19,959,237.6,259.889,0.914236462489755
2016-08-07 11:05:00,2016-08-07 00:00:00,33,8,11.0833333333333,-0.0956456939829461,0.908785947363606,0.697109826589595,14.78,66.68,51.9,-0.259360014668651,-0.236077264168437,50.96,28.98,1.573,968,238.4,262.328,0.908785947363606
2016-08-07 11:10:00,2016-08-07 00:00:00,33,8,11.1666666666667,-0.106579520268872,0.89890356426594,0.713872832369942,14.78,66.68,51.9,-0.616020608041974,-0.0867264967572892,51.83,29.53,1.243,977,238,264.767,0.89890356426594
2016-08-07 11:15:00,2016-08-07 00:00:00,33,8,11.25,-0.126393912340139,0.881267636205774,0.778998073217726,14.78,66.68,51.9,-1.05914437556641,-0.184483362699131,55.21,29.17,0.833,1020,243.6,276.42,0.881267636205774
2016-08-07 11:20:00,2016-08-07 00:00:00,33,8,11.3333333333333,-0.9436899028013,0.389189112620493,0.640462427745665,14.78,66.68,51.9,-0.800835642789968,-0.179052425702362,48.02,29.19,1.072,1042,109.9,282.382,0.389189112620493
2016-08-07 11:25:00,2016-08-07 00:00:00,33,8,11.4166666666667,-0.120414192637077,0.886553156870151,0.798458574181117,14.78,66.68,51.9,-1.6708713326855,0.472660013909917,56.22,31.59,0.267,1016,244.1,275.336,0.886553156870151
2016-08-07 11:30:00,2016-08-07 00:00:00,33,8,11.5,-0.118866371058232,0.887926445505868,0.759344894026975,14.78,66.68,51.9,-0.633313242872195,-0.097588370750828,54.19,29.49,1.227,1019,245.2,276.149,0.887926445505868
2016-08-07 11:35:00,2016-08-07 00:00:00,33,8,11.5833333333333,-0.120083765417532,0.886846146567975,0.802697495183044,14.78,66.68,51.9,-1.13263807359485,0.0870634871393189,56.44,30.17,0.765,1014,243.7,274.794,0.886846146567975
