timestamp,day,day_id,month,hour,logPR,PR,x_T,z_wind,z_Tamb,T_module_C,T_amb_C,wind_ms,G_POA_Wm2,P_DC_kW,expected_P_DC_kW,power_ratio
2016-06-01 06:10:00,2016-06-01 00:00:00,1,6,6.16666666666667,0.355199082835473,1.42646461063451,-0.534,-0.433571522836448,-0.660871961056216,19.66,21.89,0.862,53.47,20.67,14.49037,1.42646461063451
2016-06-01 06:20:00,2016-06-01 00:00:00,1,6,6.33333333333333,0.432609023030904,1.54127350044169,-0.458,-0.900635906557923,-0.572787659861572,20.42,22.32,0.447,55.64,23.24,15.07844,1.54127350044169
2016-06-01 06:25:00,2016-06-01 00:00:00,1,6,6.41666666666667,0.551332113585584,1.73556344629464,-0.398,-1.06270162042754,-0.484703358666928,21.02,22.75,0.303,65.74,30.92,17.81554,1.73556344629464
2016-06-01 06:30:00,2016-06-01 00:00:00,1,6,6.5,0.397169858952161,1.48760859222893,-0.303,-0.621522732671355,-0.331067949606502,21.97,23.5,0.695,92.3,37.21,25.0133,1.48760859222893
2016-06-01 06:35:00,2016-06-01 00:00:00,1,6,6.58333333333333,-0.106892418433413,0.898622342989687,-0.24,-0.274882178005778,-0.361795031418587,22.6,23.35,1.003,170.7,41.57,46.2597,0.898622342989687
2016-06-01 06:40:00,2016-06-01 00:00:00,1,6,6.66666666666667,-0.211414247722607,0.809438689287743,-0.186,-0.663164617485077,-0.345407254452142,23.14,23.43,0.658,211.8,46.46,57.3978,0.809438689287743
2016-06-01 06:45:00,2016-06-01 00:00:00,1,6,6.75,-0.191604204182133,0.825633586151165,-0.101,-0.689050113450363,-0.267565313861527,23.99,23.81,0.635,227.4,50.88,61.6254,0.825633586151165
2016-06-01 06:50:00,2016-06-01 00:00:00,1,6,6.83333333333333,-0.165037053811288,0.847862286976678,0.0539999999999999,-0.430195153797498,-0.214305038720579,25.54,24.07,0.865,244.2,56.11,66.1782,0.847862286976678
2016-06-01 06:55:00,2016-06-01 00:00:00,1,6,6.91666666666667,-0.140870416510657,0.868601860865234,0.162,-0.246745769347858,-0.21840198296219,26.62,24.05,1.028,260.8,61.39,70.6768,0.868601860865234
2016-06-01 07:05:00,2016-06-01 00:00:00,1,6,7.08333333333333,-0.124229695841572,0.883176955508627,0.365,0.0143601029976414,-0.0975421278346552,28.65,24.64,1.26,297.4,71.18,80.5954,0.883176955508627
2016-06-01 07:10:00,2016-06-01 00:00:00,1,6,7.16666666666667,-0.117968667244971,0.888723898346568,0.426,-0.146580154525662,-0.118026849042712,29.26,24.54,1.117,315.1,75.89,85.3921,0.888723898346568
2016-06-01 07:15:00,2016-06-01 00:00:00,1,6,7.25,-0.107620320622582,0.897968471824984,0.509,-0.297391304932114,-0.0483787969353193,30.09,24.88,0.983,330.8,80.5,89.6468,0.897968471824984
2016-06-01 07:20:00,2016-06-01 00:00:00,1,6,7.33333333333333,-0.0942596175615435,0.910046467524175,0.606,0.130282106668273,0.027414671534491,31.06,25.25,1.363,347.9,85.8,94.2809,0.910046467524175
2016-06-01 07:25:00,2016-06-01 00:00:00,1,6,7.41666666666667,-0.0925710512531035,0.911584439446708,0.711,-0.568626284394465,0.0806749466754389,32.11,25.51,0.742,363.1,89.7,98.4001,0.911584439446708
2016-06-01 07:30:00,2016-06-01 00:00:00,1,6,7.5,-0.0801363906197153,0.922990450561783,0.844,-0.303018586663698,0.0642871697089931,33.44,25.43,0.978,383.4,95.9,103.9014,0.922990450561783
2016-06-01 07:35:00,2016-06-01 00:00:00,1,6,7.58333333333333,-0.0729010769359456,0.929692793536828,0.814,0.0053564522271069,0.0417539763801307,33.14,25.32,1.252,398.1,100.3,107.8851,0.929692793536828
2016-06-01 07:40:00,2016-06-01 00:00:00,1,6,7.66666666666667,-0.0689338783101614,0.933388395255794,0.84,0.140411213785124,0.0192207830512684,33.4,25.21,1.372,415.5,105.1,112.6005,0.933388395255794
2016-06-01 07:45:00,2016-06-01 00:00:00,1,6,7.75,-0.0656651184313131,0.936444409761318,0.981,-0.143203785486712,0.135983693937192,34.81,25.78,1.12,430.3,109.2,116.6113,0.936444409761318
2016-06-01 07:50:00,2016-06-01 00:00:00,1,6,7.83333333333333,-0.0561235748426753,0.94542229825968,1.085,0.0785111147376993,0.240455772098281,35.85,26.29,1.317,446.9,114.5,121.1099,0.94542229825968
2016-06-01 07:55:00,2016-06-01 00:00:00,1,6,7.91666666666667,-0.0549746490237448,0.946509142580138,1.292,-0.68679920075773,0.324443129051314,37.92,26.7,0.637,465.1,119.3,126.0421,0.946509142580138
2016-06-01 08:00:00,2016-06-01 00:00:00,1,6,8,-0.0472263346245488,0.953871479013298,1.345,-0.900635906557923,0.285522158756007,38.45,26.51,0.447,482.4,124.7,130.7304,0.953871479013298
2016-06-01 08:05:00,2016-06-01 00:00:00,1,6,8.08333333333333,-0.0395710429149333,0.961201664996782,1.252,-0.225362098767839,0.271182853910367,37.52,26.44,1.047,498.3,129.8,135.0393,0.961201664996782
2016-06-01 08:10:00,2016-06-01 00:00:00,1,6,8.16666666666667,-0.0332915951496753,0.967256471167738,1.308,0.365502483048485,0.23635882785667,38.08,26.27,1.572,515.4,135.1,139.6734,0.967256471167738
2016-06-01 08:20:00,2016-06-01 00:00:00,1,6,8.33333333333333,-0.0358489791606943,0.964785985270844,1.576,-0.106063726058257,0.400236597521124,40.76,27.07,1.153,547.7,143.2,148.4267,0.964785985270844
2016-06-01 08:25:00,2016-06-01 00:00:00,1,6,8.41666666666667,-0.0380383167853927,0.962676053532756,1.757,-0.225362098767839,0.531338813252688,42.57,27.71,1.047,555.8,145,150.6218,0.962676053532756
2016-06-01 08:30:00,2016-06-01 00:00:00,1,6,8.5,-0.0333517856205175,0.967198253297412,1.865,-0.427944241104864,0.725943664729227,43.65,28.66,0.867,578,151.5,156.638,0.967198253297412
2016-06-01 08:35:00,2016-06-01 00:00:00,1,6,8.58333333333333,-0.0368937223069198,0.963778558068124,2.067,-0.844363089242083,0.879579073789652,45.67,29.41,0.497,594.6,155.3,161.1366,0.963778558068124
2016-06-01 08:40:00,2016-06-01 00:00:00,1,6,8.66666666666667,-0.0388884901411594,0.961857959811826,2.244,-0.483091602074388,1.4756844609441,47.44,32.32,0.818,611.9,159.5,165.8249,0.961857959811826
2016-06-01 08:45:00,2016-06-01 00:00:00,1,6,8.75,-0.0429592507558267,0.957950425027478,2.399,-0.486467971113338,1.70511333847434,48.99,33.44,0.815,622.1,161.5,168.5891,0.957950425027478
2016-06-01 08:50:00,2016-06-01 00:00:00,1,6,8.83333333333333,-0.0530373175471645,0.948344621926801,2.533,-0.565249915355514,1.43266654640719,50.33,32.11,0.745,646.3,166.1,175.1473,0.948344621926801
2016-06-01 08:55:00,2016-06-01 00:00:00,1,6,8.91666666666667,-0.0572181709335716,0.944388008875586,2.644,-0.360416860325855,1.73993736452804,51.44,33.61,0.927,666.2,170.5,180.5402,0.944388008875586
2016-06-01 09:00:00,2016-06-01 00:00:00,1,6,9,-0.0698161420413507,0.932565263690503,2.717,-0.326653169936351,1.84645791480993,52.17,34.13,0.957,697.2,176.2,188.9412,0.932565263690503
2016-06-01 09:05:00,2016-06-01 00:00:00,1,6,9.08333333333333,-0.0395306115935915,0.961240528435819,2.862,-0.938901422332694,1.71125875483676,53.62,33.47,0.413,524,136.5,142.004,0.961240528435819
2016-06-01 09:10:00,2016-06-01 00:00:00,1,6,9.16666666666667,-0.125671423906551,0.881904571941472,2.748,0.188805836676747,1.00863281740041,52.48,30.04,1.415,777,185.7,210.567,0.881904571941472
2016-06-01 09:15:00,2016-06-01 00:00:00,1,6,9.25,-0.0489589077273133,0.952220257789059,2.339,-0.996299695994852,0.914403099843349,48.39,29.58,0.362,503,129.8,136.313,0.952220257789059
2016-06-01 09:20:00,2016-06-01 00:00:00,1,6,9.33333333333333,-0.0985892216555481,0.906114843941105,2.361,-0.53148622496601,1.14588044949439,48.61,30.71,0.775,709,174.1,192.139,0.906114843941105
2016-06-01 09:25:00,2016-06-01 00:00:00,1,6,9.41666666666667,0.0287542626465058,1.02917165747897,1.971,-0.644031859597691,0.818124910165482,44.71,29.11,0.675,213.8,59.63,57.9398,1.02917165747897
2016-06-01 09:30:00,2016-06-01 00:00:00,1,6,9.5,-0.316266204951651,0.728865396762076,1.687,-0.0385363452792485,0.611229225964109,41.87,28.1,1.213,888,175.4,240.648,0.728865396762076
2016-06-01 09:40:00,2016-06-01 00:00:00,1,6,9.66666666666667,-0.107671734096073,0.897922305333562,2.936,-0.190472952032018,1.49412071003135,54.36,32.41,1.078,923,224.6,250.133,0.897922305333562
2016-06-01 09:45:00,2016-06-01 00:00:00,1,6,9.75,-0.106031092720253,0.899396682951711,3.035,-0.283885828776313,1.87923346874282,55.35,34.29,0.995,926,225.7,250.946,0.899396682951711
2016-06-01 09:50:00,2016-06-01 00:00:00,1,6,9.83333333333333,-0.116217205053941,0.890281828582478,3.32,0.0931420472398179,2.29097636502476,58.2,36.3,1.33,916,221,248.236,0.890281828582478
2016-06-01 09:55:00,2016-06-01 00:00:00,1,6,9.91666666666667,-0.127002522592118,0.880731450868138,3.533,-0.68679920075773,1.85055485905154,60.33,34.15,0.637,923,220.3,250.133,0.880731450868138
2016-06-01 10:00:00,2016-06-01 00:00:00,1,6,10,-0.12871320213123,0.879226089558193,3.322,0.0312419481923934,1.11515336768231,58.22,30.56,1.275,925,220.4,250.675,0.879226089558193
2016-06-01 10:05:00,2016-06-01 00:00:00,1,6,10.0833333333333,-0.128993625006832,0.878979569016469,3.35,-0.0666727539371688,1.16021975434003,58.5,30.78,1.188,924,220.1,250.404,0.878979569016469
2016-06-01 10:10:00,2016-06-01 00:00:00,1,6,10.1666666666667,-0.134627017743945,0.874041853001311,3.441,-0.219734817036255,1.79319763966898,59.41,33.87,1.052,906,214.6,245.526,0.874041853001311
2016-06-01 10:20:00,2016-06-01 00:00:00,1,6,10.3333333333333,-0.133852657627815,0.874718938272185,3.449,0.507309982684403,1.37735779914543,59.49,31.84,1.698,942,223.3,255.282,0.874718938272185
2016-06-01 10:25:00,2016-06-01 00:00:00,1,6,10.4166666666667,-0.132167811724058,0.876193947124657,3.346,-0.0813036864392872,1.40398793671591,58.46,31.97,1.175,972,230.8,263.412,0.876193947124657
2016-06-01 10:30:00,2016-06-01 00:00:00,1,6,10.5,-0.143028233743913,0.866729597528533,3.607,0.126905737629322,2.40978774803149,61.07,36.88,1.36,989,232.3,268.019,0.866729597528533
2016-06-01 10:35:00,2016-06-01 00:00:00,1,6,10.5833333333333,-0.145674626124767,0.864438923273695,3.423,-0.314273150126866,1.33638835672932,59.23,31.64,0.968,1004,235.2,272.084,0.864438923273695
2016-06-01 10:45:00,2016-06-01 00:00:00,1,6,10.75,-0.160501823293457,0.851716270641832,3.645,-0.641780946905057,1.94683304872941,61.45,34.62,0.677,1006,232.2,272.626,0.851716270641832
2016-06-01 10:50:00,2016-06-01 00:00:00,1,6,10.8333333333333,-0.162684383435416,0.84985937578674,3.752,-0.283885828776313,1.62522292576292,62.52,33.05,0.995,1026,236.3,278.046,0.84985937578674
2016-06-01 10:55:00,2016-06-01 00:00:00,1,6,10.9166666666667,-0.163438214854679,0.849218966497965,3.948,-0.635028208827156,2.07178984809856,64.48,35.23,0.683,1012,232.9,274.252,0.849218966497965
2016-06-01 11:10:00,2016-06-01 00:00:00,1,6,11.1666666666667,-0.312295135171991,0.73176552661049,3.528,-0.276007634352095,1.1479289216152,60.28,30.72,1.002,1005,199.3,272.355,0.73176552661049
2016-06-01 11:15:00,2016-06-01 00:00:00,1,6,11.25,0.0618387065451927,1.06379074840472,2.303,-0.112816464136158,0.99429351255477,48.03,29.97,1.147,181,52.18,49.051,1.06379074840472
2016-06-01 11:20:00,2016-06-01 00:00:00,1,6,11.3333333333333,-0.332763548825544,0.716939695348511,1.62,-0.574253566126049,0.867288241064819,41.2,29.35,0.737,578,112.3,156.638,0.716939695348511
2016-06-01 11:25:00,2016-06-01 00:00:00,1,6,11.4166666666667,-0.13051906303346,0.877639762313116,2.897,-0.73969564903462,1.72354958756159,53.97,33.53,0.59,1065,253.3,288.615,0.877639762313116
2016-06-01 11:30:00,2016-06-01 00:00:00,1,6,11.5,-0.14593369600962,0.864215002188237,3.181,0.231573177836785,2.20084359170931,56.81,35.86,1.453,732.7,171.6,198.5617,0.864215002188237
2016-06-01 11:35:00,2016-06-01 00:00:00,1,6,11.5833333333333,0.035305829927554,1.03593648073684,2.438,-0.328904082628985,2.03491734992405,49.38,35.05,0.955,227.4,63.84,61.6254,1.03593648073684
2016-06-01 11:40:00,2016-06-01 00:00:00,1,6,11.6666666666667,0.0369340448085651,1.03762458185329,1.989,0.0447474243481951,1.8362155542059,44.89,34.08,1.287,267.5,75.22,72.4925,1.03762458185329
2016-06-01 11:45:00,2016-06-01 00:00:00,1,6,11.75,-0.364849990580255,0.69430079472585,2.269,0.00310553953447328,1.90381513419249,47.69,34.41,1.25,1106,208.1,299.726,0.69430079472585
2016-06-01 12:05:00,2016-06-01 00:00:00,1,6,12.0833333333333,-0.03464129495259,0.965951845923505,3.331,-0.343535015131103,1.41013335307832,58.31,32,0.942,285.4,74.71,77.3434,0.965951845923505
2016-06-01 12:10:00,2016-06-01 00:00:00,1,6,12.1666666666667,0.020010276682824,1.02021182436622,2.496,0.0109837339586908,2.03082040568244,49.96,35.03,1.257,258.9,71.58,70.1619,1.02021182436622
2016-06-01 12:15:00,2016-06-01 00:00:00,1,6,12.25,-0.306645161815107,0.735911684149607,2.023,-0.525858943234426,1.95502693721263,45.23,34.66,0.78,457.8,91.3,124.0638,0.735911684149607
2016-06-01 12:30:00,2016-06-01 00:00:00,1,6,12.5,-0.174074670216248,0.84023415484991,2.989,0.543324585766541,2.09227456930661,54.89,35.33,1.73,358.8,81.7,97.2348,0.84023415484991
2016-06-01 12:35:00,2016-06-01 00:00:00,1,6,12.5833333333333,-0.324045060608311,0.723217653018214,2.464,-0.517980748810209,1.4736359888233,49.64,32.31,0.787,499,97.8,135.229,0.723217653018214
2016-06-01 12:40:00,2016-06-01 00:00:00,1,6,12.6666666666667,0.0602615374143921,1.06211429284919,2.092,-0.484217058420704,1.84645791480993,45.92,34.13,0.817,277.8,79.96,75.2838,1.06211429284919
2016-06-01 12:45:00,2016-06-01 00:00:00,1,6,12.75,0.0493807502037832,1.05062029848785,1.832,-0.691301026142997,1.6190775094005,43.32,33.02,0.633,269.6,76.76,73.0616,1.05062029848785
2016-06-01 12:50:00,2016-06-01 00:00:00,1,6,12.8333333333333,-0.588992500511819,0.55488605062107,2.017,-0.0846800554782378,1.26264336038031,45.17,31.28,1.172,454.4,68.33,123.1424,0.55488605062107
2016-06-01 12:55:00,2016-06-01 00:00:00,1,6,12.9166666666667,0.613793568845171,1.84742646173525,1.771,-0.0554181904740008,1.38964863187027,42.71,31.9,1.198,383.1,191.8,103.8201,1.84742646173525
2016-06-01 13:00:00,2016-06-01 00:00:00,1,6,13,-0.788585593806303,0.454487170354329,1.928,1.01263988218065,1.53509015244747,44.28,32.61,2.147,1036,127.6,280.756,0.454487170354329
2016-06-01 13:05:00,2016-06-01 00:00:00,1,6,13.0833333333333,-0.205227120958244,0.814462313942044,1.934,0.498306331913868,1.58425348334681,44.34,32.85,1.69,628.4,138.7,170.2964,0.814462313942044
2016-06-01 13:15:00,2016-06-01 00:00:00,1,6,13.25,-0.161363520890938,0.850982664896232,3.591,-0.494346165537556,1.75427666937368,60.91,33.68,0.808,1006,232,272.626,0.850982664896232
2016-06-01 13:20:00,2016-06-01 00:00:00,1,6,13.3333333333333,-0.310638188823369,0.732979027903487,3.669,-0.681171919026146,1.84031249844752,61.69,34.1,0.642,954,189.5,258.534,0.732979027903487
2016-06-01 13:40:00,2016-06-01 00:00:00,1,6,13.6666666666667,-0.00126546089192069,0.998735339466071,2.671,-0.0846800554782378,1.23396475068903,51.71,31.14,1.172,255.6,69.18,69.2676,0.998735339466071
2016-06-01 13:45:00,2016-06-01 00:00:00,1,6,13.75,0.0738369516540204,1.07663124824019,1.822,-0.388553268983776,1.17251058706486,43.22,30.84,0.902,199.2,58.12,53.9832,1.07663124824019
2016-06-01 13:50:00,2016-06-01 00:00:00,1,6,13.8333333333333,-0.801873924933579,0.44848774380601,1.686,1.06328541776491,1.29746738643401,41.86,31.45,2.192,896,108.9,242.816,0.44848774380601
2016-06-01 14:00:00,2016-06-01 00:00:00,1,6,14,0.0288799220334708,1.02930099068433,2.313,-0.501098903615456,1.63546528636695,48.13,33.1,0.802,232.2,64.77,62.9262,1.02930099068433
2016-06-01 14:05:00,2016-06-01 00:00:00,1,6,14.0833333333333,0.0526123589096709,1.05402098407407,1.837,-0.647408228636641,1.45110279549444,43.37,32.2,0.672,229.8,65.64,62.2758,1.05402098407407
2016-06-01 14:10:00,2016-06-01 00:00:00,1,6,14.1666666666667,0.0638255788603853,1.06590646592616,1.566,0.216942245334667,1.49002376578974,40.66,32.39,1.44,236.1,68.2,63.9831,1.06590646592616
2016-06-01 14:15:00,2016-06-01 00:00:00,1,6,14.25,-0.379024875569252,0.684528584416279,1.831,-1.02668701734541,1.26264336038031,43.31,31.28,0.335,897,166.4,243.087,0.684528584416279
2016-06-01 14:20:00,2016-06-01 00:00:00,1,6,14.3333333333333,0.00191141701693982,1.0019132449389,2.276,0.0818874837766499,1.21143155736017,47.76,31.03,1.32,254.2,69.02,68.8882,1.0019132449389
2016-06-01 14:25:00,2016-06-01 00:00:00,1,6,14.4166666666667,0.0455859706156088,1.04664098111569,1.655,-0.332280451667935,0.926693932568183,41.55,29.64,0.952,217.6,61.72,58.9696,1.04664098111569
2016-06-01 14:30:00,2016-06-01 00:00:00,1,6,14.5,0.0611123489184972,1.06301833643903,1.484,-0.788090271926242,1.20323766887695,39.84,30.99,0.547,220.6,63.55,59.7826,1.06301833643903
2016-06-01 14:35:00,2016-06-01 00:00:00,1,6,14.5833333333333,0.0593786012044846,1.06117692755875,1.384,-0.940026878679011,1.21757697372259,38.84,31.06,0.412,237.5,68.3,64.3625,1.06117692755875
2016-06-01 14:40:00,2016-06-01 00:00:00,1,6,14.6666666666667,0.0692602297218407,1.07171506497674,1.318,-0.427944241104864,1.15407433797761,38.18,30.75,0.867,218.5,63.46,59.2135,1.07171506497674
2016-06-01 14:45:00,2016-06-01 00:00:00,1,6,14.75,0.0879326654705943,1.09191459599733,1.241,0.0402455989629278,1.28927349795079,37.41,31.41,1.283,193.1,57.14,52.3301,1.09191459599733
2016-06-01 14:50:00,2016-06-01 00:00:00,1,6,14.8333333333333,0.0677030545379898,1.07004751554365,1.196,0.4870517684507,1.24625558341387,36.96,31.2,1.68,233.6,67.74,63.3056,1.07004751554365
2016-06-01 14:55:00,2016-06-01 00:00:00,1,6,14.9166666666667,-0.189953931209702,0.826997231827844,1.766,-0.289513110507897,1.50231459851458,42.66,32.45,0.99,715.7,160.4,193.9547,0.826997231827844
2016-06-01 15:00:00,2016-06-01 00:00:00,1,6,15,-0.0742718145509292,0.928419301665352,1.833,-0.495471621883872,1.14178350525278,43.33,30.69,0.807,515.1,129.6,139.5921,0.928419301665352
2016-06-01 15:05:00,2016-06-01 00:00:00,1,6,15.0833333333333,0.0597015001671122,1.06151963581491,1.749,0.0841383964692835,1.3671154385414,42.49,31.79,1.322,232.8,66.97,63.0888,1.06151963581491
2016-06-01 15:10:00,2016-06-01 00:00:00,1,6,15.1666666666667,0.0300475842329574,1.03050356850874,1.479,-1.00755425945802,1.1848014197897,39.79,30.9,0.352,267.2,74.62,72.4112,1.03050356850874
2016-06-01 15:15:00,2016-06-01 00:00:00,1,6,15.25,0.0610819663445634,1.06298603969646,1.566,-0.0081490239286948,1.27288572098434,40.66,31.33,1.24,219.6,63.26,59.5116,1.06298603969646
2016-06-01 15:20:00,2016-06-01 00:00:00,1,6,15.3333333333333,0.0791717232375043,1.08239017765755,1.349,0.0931420472398179,1.14383197737358,38.49,30.7,1.33,238.3,69.9,64.5793,1.08239017765755
2016-06-01 15:25:00,2016-06-01 00:00:00,1,6,15.4166666666667,0.0823802651068557,1.08586864928831,1.298,0.973248910059561,1.1479289216152,37.98,30.72,2.112,242.6,71.39,65.7446,1.08586864928831
2016-06-01 15:30:00,2016-06-01 00:00:00,1,6,15.5,0.0864041241104968,1.09024683432172,1.149,-0.725064716532501,0.953324070138657,36.49,29.77,0.603,193.7,57.23,52.4927,1.09024683432172
2016-06-01 15:35:00,2016-06-01 00:00:00,1,6,15.5833333333333,0.0825625347518108,1.08606658822006,1.054,-0.74307201807357,1.04345684345411,35.54,30.21,0.587,193.8,57.04,52.5198,1.08606658822006
2016-06-01 15:40:00,2016-06-01 00:00:00,1,6,15.6666666666667,0.110437472332856,1.11676651806384,1.049,-0.106063726058257,1.05984462042055,35.49,30.29,1.153,238.3,72.12,64.5793,1.11676651806384
2016-06-01 15:45:00,2016-06-01 00:00:00,1,6,15.75,-0.162714130715437,0.849834095157928,1.497,-0.537113506697594,1.23601322280984,39.97,31.15,0.77,301.6,69.46,81.7336,0.849834095157928
2016-06-01 15:50:00,2016-06-01 00:00:00,1,6,15.8333333333333,0.0845338231553354,1.08820965029359,1.395,0.0593783568503137,1.35892155005818,38.95,31.75,1.3,178.6,52.67,48.4006,1.08820965029359
2016-06-01 15:55:00,2016-06-01 00:00:00,1,6,15.9166666666667,0.104297633619678,1.10993075846766,1.121,-0.0835545991319208,1.07418392526619,36.21,30.36,1.173,164.3,49.42,44.5253,1.10993075846766
2016-06-01 16:00:00,2016-06-01 00:00:00,1,6,16,0.114433666167715,1.12123826256622,0.962,0.618730160969767,0.998390456796381,34.62,29.99,1.797,163.4,49.65,44.2814,1.12123826256622
2016-06-01 16:05:00,2016-06-01 00:00:00,1,6,16.0833333333333,0.166996350998169,1.18174995309275,0.837,0.703139386943528,0.99429351255477,33.37,29.97,1.872,118,37.79,31.978,1.18174995309275
2016-06-01 16:10:00,2016-06-01 00:00:00,1,6,16.1666666666667,0.180971157397805,1.19838061437939,0.74,0.442033514598028,0.943081709534628,32.4,29.72,1.64,125.6,40.79,34.0376,1.19838061437939
2016-06-01 16:15:00,2016-06-01 00:00:00,1,6,16.25,0.129834530743196,1.13863995782815,0.711,-0.357040491286905,0.908257683480932,32.11,29.55,0.93,161,49.68,43.631,1.13863995782815
2016-06-01 16:20:00,2016-06-01 00:00:00,1,6,16.3333333333333,-0.0268341311082682,0.973522705265259,1.177,0.466793554216998,1.10491100707828,36.77,30.51,1.662,497.3,131.2,134.7683,0.973522705265259
2016-06-01 16:30:00,2016-06-01 00:00:00,1,6,16.5,-0.0788922322346078,0.92413951152892,1.605,1.01038896948802,1.39169710399107,41.05,31.91,2.145,396.1,99.2,107.3431,0.92413951152892
2016-06-01 16:35:00,2016-06-01 00:00:00,1,6,16.5833333333333,-0.101943110273857,0.903080926234099,1.518,-0.711559240376699,1.3671154385414,40.18,31.79,0.615,413.1,101.1,111.9501,0.903080926234099
2016-06-01 16:40:00,2016-06-01 00:00:00,1,6,16.6666666666667,0.0962177587650376,1.10099879002863,1.375,-0.0216545000844965,1.14178350525278,38.75,30.69,1.228,147.3,43.95,39.9183,1.10099879002863
2016-06-01 16:45:00,2016-06-01 00:00:00,1,6,16.75,0.0247365247402123,1.02504501094184,1.129,0.380133415550604,1.16021975434003,36.29,30.78,1.585,235.9,65.53,63.9289,1.02504501094184
2016-06-01 16:50:00,2016-06-01 00:00:00,1,6,16.8333333333333,-0.0701634681225695,0.932241415695667,1.253,0.152791233594609,1.27493419310515,37.53,31.34,1.383,360.2,91,97.6142,0.932241415695667
2016-06-01 16:55:00,2016-06-01 00:00:00,1,6,16.9166666666667,0.116335124697644,1.12337227885343,1.237,-0.0250308691234468,1.28517655370918,37.37,31.39,1.225,126.3,38.45,34.2273,1.12337227885343
2016-06-01 17:00:00,2016-06-01 00:00:00,1,6,17,0.135746797020228,1.14539184024827,1.002,-0.846614001934716,1.12744420040714,35.02,30.62,0.495,134.6,41.78,36.4766,1.14539184024827
2016-06-01 17:05:00,2016-06-01 00:00:00,1,6,17.0833333333333,0.0146522767868704,1.01476014760148,1.033,-0.176967475876216,1.12949267252794,35.33,30.63,1.09,189.6,52.14,51.3816,1.01476014760148
2016-06-01 17:10:00,2016-06-01 00:00:00,1,6,17.1666666666667,0.117835171763719,1.12505865464975,0.911,-0.221985729728888,1.07008698102458,34.11,30.34,1.05,132.9,40.52,36.0159,1.12505865464975
2016-06-01 17:15:00,2016-06-01 00:00:00,1,6,17.25,0.10365937788865,1.10922256482839,0.771,0.661497502129806,0.938984765293017,32.71,29.7,1.835,116.8,35.11,31.6528,1.10922256482839
2016-06-01 17:20:00,2016-06-01 00:00:00,1,6,17.3333333333333,0.166376254468867,1.18101738120445,0.659,0.618730160969767,0.916451571964155,31.59,29.59,1.797,107.7,34.47,29.1867,1.18101738120445
2016-06-01 17:25:00,2016-06-01 00:00:00,1,6,17.4166666666667,0.162778805647736,1.17677636461258,0.604,-0.169089281451998,0.865239768944013,31.04,29.34,1.097,107.9,34.41,29.2409,1.17677636461258
2016-06-01 17:30:00,2016-06-01 00:00:00,1,6,17.5,-0.0598928538437587,0.941865445440169,0.586,0.681755716363508,0.85704588046079,30.86,29.3,1.853,179.2,45.74,48.5632,0.941865445440169
2016-06-01 17:35:00,2016-06-01 00:00:00,1,6,17.5833333333333,0.196790532324698,1.21748898940602,0.564,-0.109440095097208,0.824270326527899,30.64,29.14,1.15,99.2,32.73,26.8832,1.21748898940602
2016-06-01 17:40:00,2016-06-01 00:00:00,1,6,17.6666666666667,0.166679615839827,1.18137571060524,0.502,2.26189642659231,0.668586445346668,30.02,28.38,3.257,104.7,33.52,28.3737,1.18137571060524
2016-06-01 17:45:00,2016-06-01 00:00:00,1,6,17.75,0.258134520259456,1.29451294512945,0.412,3.04971586901407,0.590744504756052,29.12,28,3.957,73.8,25.89,19.9998,1.29451294512945
2016-06-01 17:50:00,2016-06-01 00:00:00,1,6,17.8333333333333,0.293451718442013,1.34104842993955,0.329,1.89949948307829,0.496514787198991,28.29,27.54,2.935,64.25,23.35,17.41175,1.34104842993955
2016-06-01 17:55:00,2016-06-01 00:00:00,1,6,17.9166666666667,0.315955285796328,1.3715689256426,0.284,0.805555914458357,0.430963679333209,27.84,27.22,1.963,57.87,21.51,15.68277,1.3715689256426
2016-06-01 18:00:00,2016-06-01 00:00:00,1,6,18,0.251651515381377,1.28614775646949,0.277,1.83534847133824,0.400236597521124,27.77,27.07,2.878,74.28,25.89,20.12988,1.28614775646949
2016-06-01 18:05:00,2016-06-01 00:00:00,1,6,18.0833333333333,0.241492862988013,1.27314836840993,0.247,1.58212079341695,0.359267155105011,27.47,26.87,2.653,77.56,26.76,21.01876,1.27314836840993
2016-06-01 18:10:00,2016-06-01 00:00:00,1,6,18.1666666666667,0.232016098690076,1.26114003136741,0.141,1.27487121087247,0.291667575118423,26.41,26.54,2.38,79.03,27.01,21.41713,1.26114003136741
2016-06-01 18:15:00,2016-06-01 00:00:00,1,6,18.25,0.210236825107439,1.23397026049468,0.00199999999999996,1.4245569049326,0.162613831507666,25.02,25.91,2.513,80.8,27.02,21.8968,1.23397026049468
2016-06-01 18:20:00,2016-06-01 00:00:00,1,6,18.3333333333333,0.193304442036846,1.21325210224093,0.018,1.26136573471666,0.201534801802974,25.18,26.1,2.368,79.26,26.06,21.47946,1.21325210224093
2016-06-01 18:25:00,2016-06-01 00:00:00,1,6,18.4166666666667,0.201711063956557,1.22349444539109,0.107,0.314856947464229,0.256843549064727,26.07,26.37,1.527,79.26,26.28,21.47946,1.22349444539109
2016-06-01 18:30:00,2016-06-01 00:00:00,1,6,18.5,0.26346997374184,1.30143821703508,0.158,2.25176731947545,0.238407299977476,26.58,26.28,3.248,67.85,23.93,18.38735,1.30143821703508
